data-object,key,variants.sku,variants.key,variants.images.label,variants.images.url,variants.images.dimensions.w,variants.images.dimensions.h
variant,KeySnowboard0079,SKU-SNW-2896-0005,VariantKeySNW-2896-0005,SNW-Image79-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-79-01/0.jpg,700,700
variant,KeySnowboard0079,SKU-SNW-2896-0006,VariantKeySNW-2896-0006,SNW-Image79-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-79-01/0.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/1.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/2.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/3.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/4.jpg,700,700
image,KeySnowboard0080,SKU-SNW-2449,VariantKeySNW-2449,SNW-Image80-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/5.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0001,VariantKeySNW-2449-0001,SNW-Image80-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0002,VariantKeySNW-2449-0002,SNW-Image80-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0003,VariantKeySNW-2449-0003,SNW-Image80-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0004,VariantKeySNW-2449-0004,SNW-Image80-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0005,VariantKeySNW-2449-0005,SNW-Image80-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
variant,KeySnowboard0080,SKU-SNW-2449-0006,VariantKeySNW-2449-0006,SNW-Image80-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-80-01/0.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/1.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/2.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/3.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/4.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/5.jpg,700,700
image,KeySnowboard0081,SKU-SNW-2895,VariantKeySNW-2895,SNW-Image81-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/6.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0001,VariantKeySNW-2895-0001,SNW-Image81-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0002,VariantKeySNW-2895-0002,SNW-Image81-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0003,VariantKeySNW-2895-0003,SNW-Image81-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0004,VariantKeySNW-2895-0004,SNW-Image81-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0005,VariantKeySNW-2895-0005,SNW-Image81-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
variant,KeySnowboard0081,SKU-SNW-2895-0006,VariantKeySNW-2895-0006,SNW-Image81-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-81-01/0.jpg,700,700
image,KeySnowboard0082,SKU-SNW-3023,VariantKeySNW-3023,SNW-Image82-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-82-01/0.jpg,700,700
variant,KeySnowboard0082,SKU-SNW-3023-0001,VariantKeySNW-3023-0001,SNW-Image82-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-82-01/0.jpg,700,700
variant,KeySnowboard0082,SKU-SNW-3023-0002,VariantKeySNW-3023-0002,SNW-Image82-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-82-01/0.jpg,700,700
variant,KeySnowboard0082,SKU-SNW-3023-0003,VariantKeySNW-3023-0003,SNW-Image82-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-82-01/0.jpg,700,700
variant,KeySnowboard0082,SKU-SNW-3023-0004,VariantKeySNW-3023-0004,SNW-Image82-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-82-01/0.jpg,700,700
image,KeySnowboard0083,SKU-SNW-3455,VariantKeySNW-3455,SNW-Image83-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
image,KeySnowboard0083,SKU-SNW-3455,VariantKeySNW-3455,SNW-Image83-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/1.jpg,700,700
image,KeySnowboard0083,SKU-SNW-3455,VariantKeySNW-3455,SNW-Image83-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/2.jpg,700,700
image,KeySnowboard0083,SKU-SNW-3455,VariantKeySNW-3455,SNW-Image83-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/3.jpg,700,700
variant,KeySnowboard0083,SKU-SNW-3455-0001,VariantKeySNW-3455-0001,SNW-Image83-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
variant,KeySnowboard0083,SKU-SNW-3455-0002,VariantKeySNW-3455-0002,SNW-Image83-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
variant,KeySnowboard0083,SKU-SNW-3455-0003,VariantKeySNW-3455-0003,SNW-Image83-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
variant,KeySnowboard0083,SKU-SNW-3455-0004,VariantKeySNW-3455-0004,SNW-Image83-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
variant,KeySnowboard0083,SKU-SNW-3455-0005,VariantKeySNW-3455-0005,SNW-Image83-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-83-01/0.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/1.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/2.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/3.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/4.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/5.jpg,700,700
image,KeySnowboard0084,SKU-SNW-2643,VariantKeySNW-2643,SNW-Image84-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/6.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0001,VariantKeySNW-2643-0001,SNW-Image84-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0002,VariantKeySNW-2643-0002,SNW-Image84-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0003,VariantKeySNW-2643-0003,SNW-Image84-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0004,VariantKeySNW-2643-0004,SNW-Image84-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0005,VariantKeySNW-2643-0005,SNW-Image84-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
variant,KeySnowboard0084,SKU-SNW-2643-0006,VariantKeySNW-2643-0006,SNW-Image84-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-84-01/0.jpg,700,700
image,KeySnowboard0085,SKU-SNW-2785,VariantKeySNW-2785,SNW-Image85-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-85-01/0.jpg,700,700
variant,KeySnowboard0085,SKU-SNW-2785-0001,VariantKeySNW-2785-0001,SNW-Image85-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-85-01/0.jpg,700,700
variant,KeySnowboard0085,SKU-SNW-2785-0002,VariantKeySNW-2785-0002,SNW-Image85-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-85-01/0.jpg,700,700
variant,KeySnowboard0085,SKU-SNW-2785-0003,VariantKeySNW-2785-0003,SNW-Image85-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-85-01/0.jpg,700,700
image,KeySnowboard0086,SKU-SNW-3991,VariantKeySNW-3991,SNW-Image86-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-86-01/0.jpg,700,700
variant,KeySnowboard0086,SKU-SNW-3991-0001,VariantKeySNW-3991-0001,SNW-Image86-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-86-01/0.jpg,700,700
variant,KeySnowboard0086,SKU-SNW-3991-0002,VariantKeySNW-3991-0002,SNW-Image86-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-86-01/0.jpg,700,700
variant,KeySnowboard0086,SKU-SNW-3991-0003,VariantKeySNW-3991-0003,SNW-Image86-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-86-01/0.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/0.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/1.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/2.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/3.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/4.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/5.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/6.jpg,700,700
image,KeySnowboard0087,SKU-SNW-3719,VariantKeySNW-3719,SNW-Image87-08,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/7.jpg,700,700
variant,KeySnowboard0087,SKU-SNW-3719-0001,VariantKeySNW-3719-0001,SNW-Image87-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/0.jpg,700,700
variant,KeySnowboard0087,SKU-SNW-3719-0002,VariantKeySNW-3719-0002,SNW-Image87-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/0.jpg,700,700
variant,KeySnowboard0087,SKU-SNW-3719-0003,VariantKeySNW-3719-0003,SNW-Image87-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-87-01/0.jpg,700,700
image,KeySnowboard0088,SKU-SNW-3442,VariantKeySNW-3442,SNW-Image88-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0001,VariantKeySNW-3442-0001,SNW-Image88-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0002,VariantKeySNW-3442-0002,SNW-Image88-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0003,VariantKeySNW-3442-0003,SNW-Image88-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0004,VariantKeySNW-3442-0004,SNW-Image88-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0005,VariantKeySNW-3442-0005,SNW-Image88-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0006,VariantKeySNW-3442-0006,SNW-Image88-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0007,VariantKeySNW-3442-0007,SNW-Image88-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
variant,KeySnowboard0088,SKU-SNW-3442-0008,VariantKeySNW-3442-0008,SNW-Image88-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-88-01/0.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/0.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/1.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/2.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/3.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/4.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/5.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/6.jpg,700,700
image,KeySnowboard0089,SKU-SNW-3489,VariantKeySNW-3489,SNW-Image89-08,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/7.jpg,700,700
variant,KeySnowboard0089,SKU-SNW-3489-0001,VariantKeySNW-3489-0001,SNW-Image89-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/0.jpg,700,700
variant,KeySnowboard0089,SKU-SNW-3489-0002,VariantKeySNW-3489-0002,SNW-Image89-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/0.jpg,700,700
variant,KeySnowboard0089,SKU-SNW-3489-0003,VariantKeySNW-3489-0003,SNW-Image89-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/0.jpg,700,700
variant,KeySnowboard0089,SKU-SNW-3489-0004,VariantKeySNW-3489-0004,SNW-Image89-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-89-01/0.jpg,700,700
image,KeySnowboard0090,SKU-SNW-3459,VariantKeySNW-3459,SNW-Image90-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-90-01/0.jpg,700,700
variant,KeySnowboard0090,SKU-SNW-3459-0001,VariantKeySNW-3459-0001,SNW-Image90-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-90-01/0.jpg,700,700
variant,KeySnowboard0090,SKU-SNW-3459-0002,VariantKeySNW-3459-0002,SNW-Image90-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-90-01/0.jpg,700,700
variant,KeySnowboard0090,SKU-SNW-3459-0003,VariantKeySNW-3459-0003,SNW-Image90-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-90-01/0.jpg,700,700
variant,KeySnowboard0090,SKU-SNW-3459-0004,VariantKeySNW-3459-0004,SNW-Image90-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-90-01/0.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/1.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/2.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/3.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/4.jpg,700,700
image,KeySnowboard0091,SKU-SNW-2628,VariantKeySNW-2628,SNW-Image91-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/5.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0001,VariantKeySNW-2628-0001,SNW-Image91-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0002,VariantKeySNW-2628-0002,SNW-Image91-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0003,VariantKeySNW-2628-0003,SNW-Image91-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0004,VariantKeySNW-2628-0004,SNW-Image91-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0005,VariantKeySNW-2628-0005,SNW-Image91-05-0005,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0006,VariantKeySNW-2628-0006,SNW-Image91-06-0006,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0007,VariantKeySNW-2628-0007,SNW-Image91-07-0007,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
variant,KeySnowboard0091,SKU-SNW-2628-0008,VariantKeySNW-2628-0008,SNW-Image91-08-0008,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-91-01/0.jpg,700,700
image,KeySnowboard0092,SKU-SNW-3904,VariantKeySNW-3904,SNW-Image92-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-92-01/0.jpg,700,700
variant,KeySnowboard0092,SKU-SNW-3904-0001,VariantKeySNW-3904-0001,SNW-Image92-01-0001,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-92-01/0.jpg,700,700
variant,KeySnowboard0092,SKU-SNW-3904-0002,VariantKeySNW-3904-0002,SNW-Image92-02-0002,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-92-01/0.jpg,700,700
variant,KeySnowboard0092,SKU-SNW-3904-0003,VariantKeySNW-3904-0003,SNW-Image92-03-0003,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-92-01/0.jpg,700,700
variant,KeySnowboard0092,SKU-SNW-3904-0004,VariantKeySNW-3904-0004,SNW-Image92-04-0004,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-92-01/0.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-01,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/0.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-02,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/1.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-03,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/2.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-04,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/3.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-05,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/4.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-06,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/5.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-07,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/6.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-08,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/7.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-09,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/8.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-010,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/9.jpg,700,700
image,KeySnowboard0093,SKU-SNW-3815,VariantKeySNW-3815,SNW-Image93-011,https://raw.githubusercontent.com/ksarise/parser/main/assets/SNW-93-01/10.jpg,700,700
